wall_time,ros_ns,state,segment,imu_yaw_deg,inertial_yaw_deg,validated_yaw_deg,validated_ok,neo_yaw_deg,gyro_x_rps,gyro_y_rps,gyro_z_rps,gyro_norm_rps,acc_x,acc_y,acc_z,acc_norm,yah_mag_x_ut,yah_mag_y_ut,yah_mag_z_ut,yah_mag_norm_ut,neo_mag_x_ut,neo_mag_y_ut,neo_mag_z_ut,neo_mag_norm_ut
1788873759.2414894,1788873759240085161,WAIT_MOVE,0,-160.97654366825608,156.4242099457736,156.18876952436304,0,156.09481933723274,-0.0,-0.0,-0.0,0.0,1.2295205769377306,0.264149428152446,9.72142810041502,9.802431335186457,4.7,-573.9,514.6999999999999,770.9081592511523,50.699999999999996,1.7999999999999998,47.7,69.63490504050394
1788873759.2616897,1788873759260090985,WAIT_MOVE,0,-160.97654366825608,156.4236455447736,156.17861707107159,0,156.09481933723274,-0.0,-0.0,-0.0,0.0,1.2390973835783556,0.25457262151182103,9.72142810041502,9.80338379627937,4.199999999999999,-573.9,515.1,771.1723931780754,50.699999999999996,1.7999999999999998,47.7,69.63490504050394
1788873759.282551,1788873759280053733,WAIT_MOVE,0,-160.97654366825608,156.3881117977735,155.90915435865054,0,155.7256426818768,-0.0,-0.0,-0.0,0.0,1.2343089802580431,0.2593610248321335,9.726216503735332,9.807653862034547,3.6999999999999997,-574.6,514.5,771.2905418841852,50.699999999999996,2.0999999999999996,48.3,70.05562075950793
1788873759.3014188,1788873759300062191,WAIT_MOVE,0,-160.97654366825608,156.36793766877344,155.90346859237977,0,155.7256426818768,-0.0,-0.0,-0.0,0.0,1.2343089802580431,0.25457262151182103,9.726216503735332,9.807528401993164,3.8,-574.6999999999999,512.9,770.299253537221,50.699999999999996,2.0999999999999996,48.3,70.05562075950793
1788873759.321058,1788873759320064438,WAIT_MOVE,0,-160.97654366825608,156.34803711577337,155.89790029583762,0,155.7256426818768,-0.0,-0.0,-0.0,0.0,1.2390973835783556,0.24978421819150853,9.731004907055645,9.812757562621698,4.0,-574.0,513.8000000000001,770.3781149539491,50.699999999999996,2.0999999999999996,48.3,70.05562075950793
1788873759.3412957,1788873759340098812,WAIT_MOVE,0,-160.97654366825608,156.3285477367733,156.16908013085862,0,156.11430714829166,-0.0,-0.0,-0.0,0.0,1.2390973835783556,0.2593610248321335,9.726216503735332,9.808257640617228,3.9,-574.3000000000001,513.6,770.4678189256189,50.699999999999996,1.7999999999999998,48.3,70.04726975407392
1788873759.3616376,1788873759360055597,WAIT_MOVE,0,-160.97654366825608,156.3060126967732,156.16416720568733,0,156.11430714829166,-0.0,-0.0,-0.0,0.0,1.2295205769377306,0.2593610248321335,9.726216503735332,9.807052384271678,4.199999999999999,-574.4,511.59999999999997,769.2122983936229,50.699999999999996,1.7999999999999998,48.3,70.04726975407392
1788873759.381227,1788873759380070492,WAIT_MOVE,0,-160.97654366825608,156.28881743177314,156.1582680516831,0,156.11430714829166,-0.0,-0.0,-0.0,0.0,1.2295205769377306,0.2593610248321335,9.716639697094706,9.797554592523175,4.0,-574.1999999999999,510.99999999999994,768.6628909996891,50.699999999999996,1.7999999999999998,48.3,70.04726975407392
1788873759.4011817,1788873759400091963,WAIT_MOVE,0,-160.97654366825608,156.2681703667731,156.4465857563801,0,156.52323809217876,-0.0,-0.0,-0.0,0.0,1.2486741902189806,0.2593610248321335,9.731004907055645,9.814219881155203,5.0,-573.9,513.6999999999999,770.2427539418984,50.699999999999996,1.5,48.9,70.45530498124324
1788873759.4213555,1788873759420061117,WAIT_MOVE,0,-160.97654366825608,156.25495461677303,156.4505525386021,0,156.52323809217876,-0.0,-0.0,-0.0,0.0,1.2390973835783556,0.24978421819150853,9.716639697094706,9.798512207718321,5.4,-573.3,512.6999999999999,769.1315492163872,50.699999999999996,1.5,48.9,70.45530498124324
1788873759.441673,1788873759440045139,WAIT_MOVE,0,-160.97654366825608,156.26883839877308,156.45626381754388,0,156.52323809217876,-0.0,-0.0,-0.0,0.0,1.2247321736174182,0.25457262151182103,9.726216503735332,9.806327732349688,5.199999999999999,-573.5999999999999,513.0999999999999,769.6204324210734,50.699999999999996,1.5,48.9,70.45530498124324
1788873759.4610093,1788873759460102221,WAIT_MOVE,0,-160.97654366825608,156.28882793077312,156.1454698518195,0,156.0803830357306,-0.0,-0.0,-0.0,0.0,1.2390973835783556,0.25457262151182103,9.726216503735332,9.808132188299037,5.4,-573.7,514.9999999999999,770.9642339304722,50.4,1.7999999999999998,47.39999999999999,69.21098178757471
1788873759.4811642,1788873759480053015,WAIT_MOVE,0,-160.97654366825608,156.30818707577322,156.14013308684537,0,156.0803830357306,-0.0,-0.0,-0.0,0.0,1.2390973835783556,0.2593610248321335,9.72142810041502,9.803509309361187,6.1,-574.6,514.9,771.5726667009401,50.4,1.7999999999999998,47.39999999999999,69.21098178757471
1788873759.5009062,1788873759500059572,WAIT_MOVE,0,-160.97654366825608,156.28950835677313,156.13460502196395,0,156.0803830357306,-0.0,-0.0,-0.0,0.0,1.2343089802580431,0.25457262151182103,9.72142810041502,9.802779717504002,6.1,-574.8,515.5999999999999,772.1888434832505,50.4,1.7999999999999998,47.39999999999999,69.21098178757471
1788873759.5217068,1788873759520059501,WAIT_MOVE,0,-160.97654366825608,156.2701600937731,156.16609882738973,0,156.13386190736588,-0.0,-0.0,-0.0,0.0,1.2295205769377306,0.2593610248321335,9.726216503735332,9.807052384271678,5.5,-574.4,517.0999999999999,772.8893970032193,50.699999999999996,1.7999999999999998,48.9,70.46233036169042
1788873759.5414217,1788873759540098316,WAIT_MOVE,0,-160.97654366825608,156.246691149773,156.16133013410789,0,156.13386190736588,-0.0,-0.0,-0.0,0.0,1.2343089802580431,0.264149428152446,9.726216503735332,9.807781658289118,5.4,-573.8,516.6,772.1082566583523,50.699999999999996,1.7999999999999998,48.9,70.46233036169042
1788873759.5614274,1788873759560052672,WAIT_MOVE,0,-160.97654366825608,156.23000071477296,156.15549150898417,0,156.13386190736588,-0.0,-0.0,-0.0,0.0,1.2390973835783556,0.264149428152446,9.716639697094706,9.798888929339933,4.7,-573.5999999999999,515.8,771.4199180731594,50.699999999999996,1.7999999999999998,48.9,70.46233036169042
1788873759.5823488,1788873759580088105,WAIT_MOVE,0,-160.97654366825608,156.1891871447728,156.1217815642268,0,156.09481933723274,-0.0,-0.0,-0.0,0.0,1.2247321736174182,0.25457262151182103,9.726216503735332,9.806327732349688,4.199999999999999,-573.7,516.4,771.8926674091418,50.699999999999996,1.7999999999999998,47.7,69.63490504050394
1788873759.601355,1788873759600041478,WAIT_MOVE,0,-160.97654366825608,156.1891871447728,156.1164208797537,0,156.09481933723274,-0.0,-0.0,-0.0,0.0,1.2295205769377306,0.25457262151182103,9.72142810041502,9.80217794065561,4.3,-574.4999999999999,516.6,772.6217056231334,50.699999999999996,1.7999999999999998,47.7,69.63490504050394
1788873759.6212168,1788873759620061218,WAIT_MOVE,0,-160.97654366825608,156.17042474277272,156.11063108377724,0,156.09481933723274,-0.0,-0.0,-0.0,0.0,1.2390973835783556,0.25457262151182103,9.716639697094706,9.798635443201816,3.8,-574.8,516.8,772.9758857816975,50.699999999999996,1.7999999999999998,47.7,69.63490504050394
1788873759.6410782,1788873759640058591,WAIT_MOVE,0,-160.97654366825608,156.15016045277264,156.40278820897635,0,156.51128787540867,-0.0,-0.0,-0.0,0.0,1.2343089802580431,0.25457262151182103,9.726216503735332,9.807528401993164,4.199999999999999,-574.4,514.9999999999999,771.4778026618782,50.4,1.5,48.6,70.03120732930427
1788873759.6615124,1788873759660061629,WAIT_MOVE,0,-160.97654366825608,156.13153819177256,156.40812429368998,0,156.51128787540867,-0.0,-0.0,-0.0,0.0,1.2343089802580431,0.2593610248321335,9.72142810041502,9.80290523832024,4.4,-574.4,514.5999999999999,771.211955301524,50.4,1.5,48.6,70.03120732930427
1788873759.681036,1788873759680049151,WAIT_MOVE,0,-160.97654366825608,156.15021460777265,156.41393117148388,0,156.51128787540867,-0.0,-0.0,-0.0,0.0,1.2247321736174182,0.25457262151182103,9.72142810041502,9.801578466158185,4.3,-573.7,515.4,771.2245717039882,50.4,1.5,48.6,70.03120732930427
1788873759.701433,1788873759700058991,WAIT_MOVE,0,-160.97654366825608,156.17053879677272,156.423003187271,0,156.51311812081576,-0.0,-0.0,-0.0,0.0,1.2438857868986681,0.24978421819150853,9.72142810041502,9.803867008382195,5.3,-574.0,514.9999999999999,771.1868061630722,50.699999999999996,1.5,48.6,70.24741988144476
1788873759.7216196,1788873759720065115,WAIT_MOVE,0,-160.97654366825608,156.1977153657728,156.42669801511227,0,156.51311812081576,-0.0,-0.0,-0.0,0.0,1.2247321736174182,0.2593610248321335,9.72142810041502,9.801704002357672,5.6,-574.3000000000001,515.5,771.7461370165711,50.699999999999996,1.5,48.6,70.24741988144476
1788873759.741077,1788873759740056270,WAIT_MOVE,0,-160.97654366825608,156.21064732077284,156.4324147934467,0,156.51311812081576,-0.0,-0.0,-0.0,0.0,1.2247321736174182,0.2593610248321335,9.731004907055645,9.811202451251155,6.1,-575.4,515.3,772.4354083028561,50.699999999999996,1.5,48.6,70.24741988144476
1788873759.7609136,1788873759760050135,WAIT_MOVE,0,-160.97654366825608,156.2306561247729,156.41821589180682,0,156.48286200741055,-0.0,-0.0,-0.0,0.0,1.2390973835783556,0.264149428152446,9.726216503735332,9.808385429004996,5.8999999999999995,-575.3,515.8,772.6930438408256,50.699999999999996,1.5,47.7,69.62779617365467
1788873759.782348,1788873759780051591,WAIT_MOVE,0,-160.97654366825608,156.25660042277298,156.42222060682772,0,156.48286200741055,-0.0,-0.0,-0.0,0.0,1.2343089802580431,0.25457262151182103,9.726216503735332,9.807528401993164,4.8,-575.0999999999999,515.7,772.4697663986598,50.699999999999996,1.5,47.7,69.62779617365467
1788873759.8008418,1788873759800061880,WAIT_MOVE,0,-160.97654366825608,156.27061695677304,156.427847353215,0,156.48286200741055,-0.0,-0.0,-0.0,0.0,1.2295205769377306,0.25457262151182103,9.726216503735332,9.80692691653559,4.1,-575.0999999999999,514.4,771.5984577485882,50.699999999999996,1.5,47.7,69.62779617365467
1788873759.8212988,1788873759820062987,WAIT_MOVE,0,-160.97654366825608,156.27069332077303,156.1658491792484,0,156.1240761380676,-0.0,-0.0,-0.0,0.0,1.2295205769377306,0.25457262151182103,9.716639697094706,9.797429003156562,4.0,-574.6999999999999,513.6999999999999,770.8331726125957,50.699999999999996,1.7999999999999998,48.6,70.25446605020922
1788873759.841591,1788873759840100478,WAIT_MOVE,0,-160.97654366825608,156.27028183077303,156.16011142793178,0,156.1240761380676,-0.0,-0.0,-0.0,0.0,1.2438857868986681,0.264149428152446,9.726216503735332,9.808991500086812,4.1,-574.4,514.5,771.1435793676817,50.699999999999996,1.7999999999999998,48.6,70.25446605020922
1788873759.8610873,1788873759860083150,WAIT_MOVE,0,-160.97654366825608,156.25019968377296,156.15425508075046,0,156.1240761380676,-0.0,-0.0,-0.0,0.0,1.2390973835783556,0.24978421819150853,9.72142810041502,9.80326062048679,5.4,-574.1999999999999,513.4,770.2690179411345,50.699999999999996,1.7999999999999998,48.6,70.25446605020922
1788873759.8812478,1788873759880092693,WAIT_MOVE,0,-160.97654366825608,156.2297024557729,156.13946416368367,0,156.11430714829166,-0.0,-0.0,-0.0,0.0,1.2247321736174182,0.25457262151182103,9.731004907055645,9.81107703658768,4.8999999999999995,-573.4,513.3,769.6027936539731,50.699999999999996,1.7999999999999998,48.3,70.04726975407392
1788873759.901076,1788873759900060286,WAIT_MOVE,0,-160.97654366825608,156.20235671277283,156.13569733828012,0,156.11430714829166,-0.0,-0.0,-0.0,0.0,1.2390973835783556,0.25457262151182103,9.72142810041502,9.80338379627937,4.7,-573.9,512.4999999999999,769.4410633700282,50.699999999999996,1.7999999999999998,48.3,70.04726975407392
1788873759.920988,1788873759920064671,WAIT_MOVE,0,-160.97654366825608,156.18917281977278,156.13003447111703,0,156.11430714829166,-0.0,-0.0,-0.0,0.0,1.2438857868986681,0.25457262151182103,9.72142810041502,9.803990176556212,5.4,-573.5,511.79999999999995,768.6811107344839,50.699999999999996,1.7999999999999998,48.3,70.04726975407392
1788873759.941163,1788873759940060277,WAIT_MOVE,0,-160.97654366825608,156.1693527807727,156.40238557563865,0,156.50301547877388,-0.0,-0.0,-0.0,0.0,1.2343089802580431,0.2593610248321335,9.726216503735332,9.807653862034547,5.5,-573.9,510.79999999999995,768.3151046283028,50.699999999999996,1.5,48.3,70.04020274099726
1788873759.9610624,1788873759960086524,WAIT_MOVE,0,-160.97654366825608,156.15081013877264,156.40791184568454,0,156.50301547877388,-0.0,-0.0,-0.0,0.0,1.2295205769377306,0.25457262151182103,9.72142810041502,9.80217794065561,5.699999999999999,-573.7,511.70000000000005,768.7659396721476,50.699999999999996,1.5,48.3,70.04020274099726
1788873759.9810228,1788873759980060748,WAIT_MOVE,0,-160.97654366825608,156.1701521897727,156.41372996800075,0,156.50301547877388,-0.0,-0.0,-0.0,0.0,1.2343089802580431,0.264149428152446,9.72142810041502,9.803033096479767,5.6,-573.4,513.3,769.607568829725,50.699999999999996,1.5,48.3,70.04020274099726
1788873760.001214,1788873760000062135,WAIT_MOVE,0,-160.97654366825608,156.19051571677275,156.39705513016943,0,156.47071463700317,-0.0,-0.0,-0.0,0.0,1.2390973835783556,0.25457262151182103,9.716639697094706,9.798635443201816,5.1,-573.7,515.1,771.0289942667526,50.4,1.5,47.39999999999999,69.20382937381427
1788873760.0210056,1788873760020064003,WAIT_MOVE,0,-160.97654366825608,156.21290609677285,156.402042093452,0,156.47071463700317,-0.0,-0.0,-0.0,0.0,1.2295205769377306,0.25457262151182103,9.726216503735332,9.80692691653559,4.3,-574.4999999999999,515.3,771.7530887531321,50.4,1.5,47.39999999999999,69.20382937381427
1788873760.041182,1788873760040056670,WAIT_MOVE,0,-160.97654366825608,156.2303605187729,156.407844450535,0,156.47071463700317,-0.0,-0.0,-0.0,0.0,1.2343089802580431,0.2593610248321335,9.731004907055645,9.812402524412086,4.0,-575.4,513.2,771.0223083672741,50.4,1.5,47.39999999999999,69.20382937381427
1788873760.0614636,1788873760060050288,WAIT_MOVE,0,-160.97654366825608,156.25066881877297,156.15779731962573,0,156.11430714829166,-0.0,-0.0,-0.0,0.0,1.2438857868986681,0.25457262151182103,9.726216503735332,9.808738275028315,4.199999999999999,-576.0,511.59999999999997,770.407814082905,50.699999999999996,1.7999999999999998,48.3,70.04726975407392
1788873760.080875,1788873760080087870,WAIT_MOVE,0,-160.97654366825608,156.266522802773,156.15320314894004,0,156.11430714829166,-0.0,-0.0,-0.0,0.0,1.2390973835783556,0.25457262151182103,9.731004907055645,9.81288061920429,4.7,-576.0999999999999,513.5,771.7483722043086,50.699999999999996,1.7999999999999998,48.3,70.04726975407392
1788873760.1012352,1788873760100055142,WAIT_MOVE,0,-160.97654366825608,156.25044318977297,156.14755230029076,0,156.11430714829166,-0.0,-0.0,-0.0,0.0,1.2295205769377306,0.24978421819150853,9.72142810041502,9.80205474970986,4.4,-575.8,515.1999999999999,772.6551882955292,50.699999999999996,1.7999999999999998,48.3,70.04726975407392
1788873760.1212041,1788873760120084911,WAIT_MOVE,0,-160.97654366825608,156.2306652047729,156.41040686446576,0,156.48897571626742,-0.0,-0.0,-0.0,0.0,1.2343089802580431,0.264149428152446,9.72142810041502,9.803033096479767,3.9,-575.8,515.5,772.8525732634912,50.1,1.5,48.0,69.3992795351652
1788873760.1412604,1788873760140024872,WAIT_MOVE,0,-160.97654366825608,156.21398441177286,156.41508904263577,0,156.48897571626742,-0.0,-0.0,-0.0,0.0,1.2390973835783556,0.2593610248321335,9.72142810041502,9.803509309361187,4.4,-575.0,514.1,771.3255927298146,50.1,1.5,48.0,69.3992795351652
1788873760.1608977,1788873760160082694,WAIT_MOVE,0,-160.97654366825608,156.2303720897729,156.42109418110604,0,156.48897571626742,-0.0,-0.0,-0.0,0.0,1.2390973835783556,0.25457262151182103,9.726216503735332,9.808132188299037,4.8,-575.3,514.2,771.6182799804577,50.1,1.5,48.0,69.3992795351652
1788873760.181728,1788873760180053805,WAIT_MOVE,0,-160.97654366825608,156.25139013477298,156.43595384970018,0,156.50111833351508,-0.0,-0.0,-0.0,0.0,1.2343089802580431,0.2593610248321335,9.716639697094706,9.798156653325377,5.8999999999999995,-574.6999999999999,513.2,770.5122581763382,50.4,1.5,48.3,69.82334853041638
1788873760.2008736,1788873760200054754,WAIT_MOVE,0,-160.97654366825608,156.27304245577304,156.44097486872226,0,156.50111833351508,-0.0,-0.0,-0.0,0.0,1.2343089802580431,0.2593610248321335,9.731004907055645,9.812402524412086,6.2,-573.5999999999999,515.5999999999999,771.2968040903578,50.4,1.5,48.3,69.82334853041638
1788873760.2219398,1788873760220093998,WAIT_MOVE,0,-160.97654366825608,156.2906160617731,156.44671750938323,0,156.50111833351508,-0.0,-0.0,-0.0,0.0,1.2390973835783556,0.24978421819150853,9.726216503735332,9.808009072140065,5.6,-573.5,516.4999999999999,771.819836490356,50.4,1.5,48.3,69.82334853041638
1788873760.241115,1788873760240093366,WAIT_MOVE,0,-160.97654366825608,156.31071534177318,156.18996572728963,0,156.13386190736588,-0.0,-0.0,-0.0,0.0,1.2247321736174182,0.2593610248321335,9.72142810041502,9.801704002357672,4.8999999999999995,-572.1999999999999,515.1,769.9122417522661,50.699999999999996,1.7999999999999998,48.9,70.46233036169042
1788873760.2612906,1788873760260074291,WAIT_MOVE,0,-160.97654366825608,156.3302253947732,156.18447481222657,0,156.13386190736588,-0.0,-0.0,-0.0,0.0,1.2343089802580431,0.264149428152446,9.72142810041502,9.803033096479767,5.0,-572.9,514.2,769.8318322854674,50.699999999999996,1.7999999999999998,48.9,70.46233036169042
1788873760.2810652,1788873760280053785,WAIT_MOVE,0,-160.97654366825608,156.31100716077316,156.17856979732608,0,156.13386190736588,-0.0,-0.0,-0.0,0.0,1.2390973835783556,0.2593610248321335,9.72142810041502,9.803509309361187,5.8,-572.5999999999999,514.8,770.0152206287872,50.699999999999996,1.7999999999999998,48.9,70.46233036169042
1788873760.3010452,1788873760300036314,WAIT_MOVE,0,-160.97654366825608,156.29033958177308,156.16180828075125,0,156.11960682797547,-0.0,-0.0,-0.0,0.0,1.2295205769377306,0.25457262151182103,9.716639697094706,9.797429003156562,5.8,-573.7,514.1,770.3662375779459,50.4,1.7999999999999998,48.6,70.03827525003739
1788873760.3208897,1788873760320059309,WAIT_MOVE,0,-160.97654366825608,156.26731196277302,156.15684000037623,0,156.11960682797547,-0.0,-0.0,-0.0,0.0,1.2295205769377306,0.25457262151182103,9.726216503735332,9.80692691653559,6.6,-575.3,514.6999999999999,771.96485671305,50.4,1.7999999999999998,48.6,70.03827525003739
1788873760.3412893,1788873760340090060,WAIT_MOVE,0,-160.97654366825608,156.24992296577295,156.15123453732284,0,156.11960682797547,-0.0,-0.0,-0.0,0.0,1.2295205769377306,0.25457262151182103,9.726216503735332,9.80692691653559,6.3999999999999995,-575.5,515.9,772.9126858837291,50.4,1.7999999999999998,48.6,70.03827525003739
1788873760.3609855,1788873760360085899,WAIT_MOVE,0,-160.97654366825608,156.2303038317729,156.42036402684013,0,156.50301547877388,-0.0,-0.0,-0.0,0.0,1.2343089802580431,0.25457262151182103,9.716639697094706,9.798031071675867,5.5,-575.0,516.1999999999999,772.7339063351627,50.699999999999996,1.5,48.3,70.04020274099726
1788873760.3815312,1788873760380057544,WAIT_MOVE,0,-160.97654366825608,156.21373502077282,156.42506098324975,0,156.50301547877388,-0.0,-0.0,-0.0,0.0,1.2295205769377306,0.25457262151182103,9.726216503735332,9.80692691653559,6.5,-574.6999999999999,516.9,772.9863840974173,50.699999999999996,1.5,48.3,70.04020274099726
1788873760.4014297,1788873760400060829,WAIT_MOVE,0,-160.97654366825608,156.23017442877287,156.43069006451725,0,156.50301547877388,-0.0,-0.0,-0.0,0.0,1.2343089802580431,0.2593610248321335,9.72142810041502,9.80290523832024,6.0,-574.0,516.4,772.1275542292219,50.699999999999996,1.5,48.3,70.04020274099726
1788873760.4212902,1788873760420059707,WAIT_MOVE,0,-160.97654366825608,156.24987627677294,156.14817140693356,0,156.09996110206419,-0.0,-0.0,-0.0,0.0,1.2438857868986681,0.2593610248321335,9.72142810041502,9.804115681875102,6.2,-572.9999999999999,514.8,770.3158313315389,50.4,1.7999999999999998,48.0,69.62327197137462
1788873760.4412441,1788873760440085115,WAIT_MOVE,0,-160.97654366825608,156.26869724377298,156.1427714487576,0,156.09996110206419,-0.0,-0.0,-0.0,0.0,1.2295205769377306,0.25457262151182103,9.726216503735332,9.80692691653559,6.0,-572.9,516.3000000000001,771.2432171500765,50.4,1.7999999999999998,48.0,69.62327197137462
1788873760.4613712,1788873760460064798,WAIT_MOVE,0,-160.97654366825608,156.2497973677729,156.13705149969505,0,156.09996110206419,-0.0,-0.0,-0.0,0.0,1.2343089802580431,0.2593610248321335,9.72142810041502,9.80290523832024,5.8999999999999995,-573.1999999999999,516.6,771.6661259897313,50.4,1.7999999999999998,48.0,69.62327197137462
1788873760.4820163,1788873760480050220,WAIT_MOVE,0,-160.97654366825608,156.22977752777285,156.40323335772453,0,156.48069982899523,-0.0,-0.0,-0.0,0.0,1.2247321736174182,0.2593610248321335,9.72142810041502,9.801704002357672,5.3,-573.3,515.4,770.9332915369525,50.4,1.5,47.7,69.4096535072752
1788873760.5011885,1788873760500089340,WAIT_MOVE,0,-160.97654366825608,156.2095668697728,156.40852090709566,0,156.48069982899523,-0.0,-0.0,-0.0,0.0,1.2343089802580431,0.264149428152446,9.72142810041502,9.803033096479767,4.6,-573.7,513.8000000000001,770.1579643164122,50.4,1.5,47.7,69.4096535072752
1788873760.520914,1788873760520099368,WAIT_MOVE,0,-160.97654366825608,156.22807335177285,156.41435360967586,0,156.48069982899523,-0.0,-0.0,-0.0,0.0,1.2534625935392931,0.2593610248321335,9.731004907055645,9.814830264235102,4.4,-574.1999999999999,513.4,770.2626565010145,50.4,1.5,47.7,69.4096535072752
1788873760.5412989,1788873760540056550,WAIT_MOVE,0,-160.97654366825608,156.24848786677293,156.45089482247573,0,156.52133850398369,-0.0,-0.0,-0.0,0.0,1.2247321736174182,0.2593610248321335,9.735793310375957,9.815951732799874,4.1,-574.8,513.3,770.6417715125491,50.4,1.5,48.9,70.2397323457315
1788873760.5612297,1788873760560077713,WAIT_MOVE,0,-160.97654366825608,156.27478538577301,156.4546783714606,0,156.52133850398369,-0.0,-0.0,-0.0,0.0,1.2343089802580431,0.25457262151182103,9.726216503735332,9.807528401993164,3.1999999999999997,-575.0,514.3,771.4529992164137,50.4,1.5,48.9,70.2397323457315
1788873760.5813785,1788873760580049393,WAIT_MOVE,0,-160.97654366825608,156.28802784277306,156.46045479546237,0,156.52133850398369,-0.0,-0.0,-0.0,0.0,1.2343089802580431,0.2593610248321335,9.735793310375957,9.817151225396747,3.5999999999999996,-574.1,514.8,771.1178963038013,50.4,1.5,48.9,70.2397323457315
1788873760.6012914,1788873760600098341,WAIT_MOVE,0,-160.97654366825608,156.3082453737731,156.18111361931463,0,156.12398666602328,-0.0,-0.0,-0.0,0.0,1.2295205769377306,0.25457262151182103,9.726216503735332,9.80692691653559,5.1,-575.5,515.1,772.3692575446022,50.699999999999996,1.7999999999999998,48.6,70.25446605020922
1788873760.6216207,1788873760620034586,WAIT_MOVE,0,-160.97654366825608,156.32393112677318,156.17667399582064,0,156.12398666602328,-0.0,-0.0,-0.0,0.0,1.2247321736174182,0.264149428152446,9.72142810041502,9.801831876186496,4.8,-574.6,514.6999999999999,771.4300292314267,50.699999999999996,1.7999999999999998,48.6,70.25446605020922
1788873760.6412556,1788873760640054339,WAIT_MOVE,0,-160.97654366825608,156.30839241777312,156.17084708236092,0,156.12398666602328,-0.0,-0.0,-0.0,0.0,1.2390973835783556,0.2593610248321335,9.731004907055645,9.813006010817162,4.8999999999999995,-574.1999999999999,514.9999999999999,771.3330344280606,50.699999999999996,1.7999999999999998,48.6,70.25446605020922
1788873760.6612864,1788873760660054792,WAIT_MOVE,0,-160.97654366825608,156.28799819177306,156.15031739458433,0,156.10446701180055,-0.0,-0.0,-0.0,0.0,1.2438857868986681,0.25457262151182103,9.726216503735332,9.808738275028315,4.8999999999999995,-574.6,516.0,772.2986274751497,50.699999999999996,1.7999999999999998,48.0,69.84074741868102
1788873760.6809578,1788873760680084707,WAIT_MOVE,0,-160.97654366825608,156.264943415773,156.14551649319495,0,156.10446701180055,-0.0,-0.0,-0.0,0.0,1.2295205769377306,0.25457262151182103,9.72142810041502,9.80217794065561,5.699999999999999,-574.1,514.3,770.7968539115867,50.699999999999996,1.7999999999999998,48.0,69.84074741868102
1788873760.7008197,1788873760700055674,WAIT_MOVE,0,-160.97654366825608,156.24814024277293,156.13985265821418,0,156.10446701180055,-0.0,-0.0,-0.0,0.0,1.2247321736174182,0.2593610248321335,9.726216503735332,9.806453207751982,5.6,-575.0999999999999,513.9,771.2746462836698,50.699999999999996,1.7999999999999998,48.0,69.84074741868102
1788873760.7210536,1788873760720059974,WAIT_MOVE,0,-160.97654366825608,156.22831680377286,156.14385694725118,0,156.11868867489187,-0.0,-0.0,-0.0,0.0,1.2390973835783556,0.25457262151182103,9.726216503735332,9.808132188299037,6.0,-575.0999999999999,514.6999999999999,771.8109224415005,51.0,1.7999999999999998,48.3,70.26471376160298
1788873760.740884,1788873760740054610,WAIT_MOVE,0,-160.97654366825608,156.20677763877282,156.13859792392682,0,156.11868867489187,-0.0,-0.0,-0.0,0.0,1.2343089802580431,0.25457262151182103,9.726216503735332,9.807528401993164,5.3,-574.4999999999999,515.5999999999999,771.9596492045422,51.0,1.7999999999999998,48.3,70.26471376160298
1788873760.7608573,1788873760760053251,WAIT_MOVE,0,-160.97654366825608,156.18837105177278,156.13290216459686,0,156.11868867489187,-0.0,-0.0,-0.0,0.0,1.2247321736174182,0.24978421819150853,9.735793310375957,9.81570335916446,4.199999999999999,-574.9,516.4,772.7849700919395,51.0,1.7999999999999998,48.3,70.26471376160298
1788873760.7812703,1788873760780062020,WAIT_MOVE,0,-160.97654366825608,156.1684358907727,156.12148656328347,0,156.11421847839014,-0.0,-0.0,-0.0,0.0,1.2438857868986681,0.2593610248321335,9.72142810041502,9.804115681875102,4.8,-573.7,514.8,770.8266796109226,50.699999999999996,1.7999999999999998,48.3,70.04726975407392
1788873760.8011136,1788873760800095063,WAIT_MOVE,0,-160.97654366825608,156.13965677577264,156.11828568277232,0,156.11421847839014,-0.0,-0.0,-0.0,0.0,1.2295205769377306,0.25457262151182103,9.726216503735332,9.80692691653559,4.8,-574.6999999999999,514.8,771.5712345597132,50.699999999999996,1.7999999999999998,48.3,70.04726975407392
1788873760.8208685,1788873760820094761,WAIT_MOVE,0,-160.97654366825608,156.12845369377257,156.11421847839014,0,156.11421847839014,-0.0,-0.0,-0.0,0.0,1.2343089802580431,0.2593610248321335,9.726216503735332,9.807653862034547,5.199999999999999,-574.3000000000001,513.8000000000001,770.6088307306114,50.699999999999996,1.7999999999999998,48.3,70.04726975407392
1788873760.841395,1788873760840053501,WAIT_MOVE,0,-160.97654366825608,156.11421847839014,156.10352255800277,0,156.09987410466076,-0.0,-0.0,-0.0,0.0,1.2199437702971057,0.264149428152446,9.72142810041502,9.801234719902322,5.1,-573.5,513.9,770.0788725838412,50.4,1.7999999999999998,48.0,69.62327197137462
1788873760.8613484,1788873760860057894,WAIT_MOVE,0,-160.97654366825608,156.11264369139016,156.09987410466076,0,156.09987410466076,-0.0,-0.0,-0.0,0.0,1.2438857868986681,0.25457262151182103,9.716639697094706,9.799242117308289,4.199999999999999,-573.5999999999999,514.5,770.5484086026003,50.4,1.7999999999999998,48.0,69.62327197137462
