t_s,tf_x,tf_y,tf_yaw,local_x,local_y,local_yaw,local_vx,global_x,global_y,global_yaw,global_vx,esc_x,esc_y,esc_yaw,esc_vx,gnss_vx,gnss_vy,gnss_speed,cmd_v,cmd_w,drive_target_mps,drive_actual_mps,actual_erpm,steer_rad,mux_source,goal_state,gate,ready,feedback,estop
2.9760516280002776,127.6281916291419,100.67458667305004,0.01233997407415055,0.05622588616627654,0.00046063926976280405,0.01233997407415055,0.10043179025762632,127.17253744823475,101.62186529709913,-0.2885465963036258,0.024891292027205362,0.05580582625110957,0.0002709564911510249,0.008607261776588247,0.12945465383677787,0.073,0.103,0.12624579200908043,0.31290680170059204,0.0,0.2267156809750926,0.12945465383677787,571.0,-0.04732150761728601,NAV2,ACTIVE,True,True,True,False
3.0253425780001635,127.63332921451229,100.67464526714252,0.012688719458894944,0.061363471536686455,0.0005192333622403499,0.012688719458894937,0.10819736944007924,127.17458547416794,101.62731319112174,-0.28844260446614634,0.024254773311439434,0.06388980237913179,0.00034335351422657676,0.009124455607453567,0.1410171535665076,0.122,0.118,0.169729196074217,0.31290680170059204,0.0,0.2267156809750926,0.1410171535665076,622.0,-0.04425954851970061,NAV2,ACTIVE,True,True,True,False
3.065752696000345,127.63764362778849,100.67816961697599,0.013065150508882357,0.06731666478527693,0.000588873343197184,0.01306515050888235,0.11839713533910914,127.17458547416794,101.62731319112174,-0.28844260446614634,0.024254773311439434,0.07013698669833363,0.0004020789810764853,0.009489457830634524,0.15824754532061464,0.122,0.118,0.169729196074217,0.31290680170059204,0.0,0.2267156809750926,0.15824754532061464,698.0,-0.040640806119672246,NAV2,ACTIVE,True,True,True,False
3.106085407000137,127.64649612350239,100.68439379991413,0.014787974576633283,0.0790497635320162,0.0007404609076916575,0.01478797457663328,0.1352673369287568,127.17856637837883,101.63449843066041,-0.28854714125770903,0.024635640706562156,0.07651043313519292,0.00046420572292858443,0.009831273828528907,0.15824754532061464,0.031,0.262,0.2638275952208184,0.31290680170059204,0.0,0.2267156809750926,0.15824754532061464,698.0,-0.037300478641922,NAV2,ACTIVE,True,True,True,False
3.1474392820000503,127.65121228111582,100.6878650089799,0.01538720829148632,0.0854013953588528,0.0008291772993576804,0.01538720829148632,0.1445258190860872,127.17856637837883,101.63449843066041,-0.28854714125770903,0.024635640706562156,0.0831661841565114,0.0005313487574564968,0.010172546220679732,0.1718504861791202,0.031,0.262,0.2638275952208184,0.3505547344684601,0.0,0.2267156809750926,0.1718504861791202,758.0,-0.03618705166337639,NAV2,ACTIVE,True,True,True,False
3.1910937889997513,127.65434848349477,100.69407388308397,0.015543344705104548,0.09149640002880931,0.000918647629702933,0.015543344705104545,0.15151585848823793,127.17856637837883,101.63449843066041,-0.28854714125770903,0.024635640706562156,0.09036853563838884,0.0006065803232517494,0.010534918811893118,0.17774509388447257,0.031,0.262,0.2638275952208184,0.3505547344684601,0.0,0.2267156809750926,0.17774509388447257,804.0,-0.03535194652288219,NAV2,ACTIVE,True,True,True,False
3.2340537420004694,127.66104027193643,100.6941740105025,0.015998948388211698,0.09818818847045624,0.0010187750482256884,0.015998948388211698,0.16059778110495407,127.18422803311663,101.64314743079899,-0.28927878973158405,0.02586319040906618,0.0979087583829597,0.0006880586735551317,0.010893524037133768,0.19701592676735546,0.019,0.161,0.1621172415260018,0.3609584867954254,-0.03473305329680443,0.2267156809750926,0.19701592676735546,869.0,-0.03312504602367755,NAV2,ACTIVE,True,True,True,False
3.274294937999912,127.67023026186617,100.70388486502503,0.017015754288618457,0.11205508287118408,0.001238592836816732,0.017015754288618457,0.17709066074455934,127.18422803311663,101.64314743079899,-0.28927878973158405,0.02586319040906618,0.10566835816780822,0.0007746649899985165,0.011249227557362669,0.19089460338102796,0.019,0.161,0.1621172415260018,0.3609584867954254,-0.03473305329680443,0.2267156809750926,0.19089460338102796,869.0,-0.03229003396741005,NAV2,ACTIVE,True,True,True,False
3.314754424000057,127.67723484066062,100.70400368781921,0.017951420727643448,0.11905966166563357,0.0013574156309875812,0.01795142072764344,0.1850299715394018,127.18912647779374,101.65525767457386,-0.28935986423916393,0.025725052644121133,0.11766369111425837,0.0009092047586102204,0.011148114838133103,0.20132352470588222,0.025,0.199,0.20056420418409662,0.3609584867954254,-0.03473305329680443,0.2267156809750926,0.20132352470588222,888.0,0.0,NAV2,ACTIVE,True,True,True,False
3.3656296529998144,127.68257778448753,100.70757924185118,0.018212604994246373,0.12613837590388394,0.0014820641655083277,0.018212604994246373,0.19206202227307168,127.18912647779374,101.65525767457386,-0.28935986423916393,0.025725052644121133,0.1265575606300398,0.0010067003642544778,0.010900525983241895,0.2385048963857974,0.025,0.199,0.20056420418409662,0.38041380047798157,-0.030002132058143616,0.2267156809750926,0.2385048963857974,1052.0,0.019485321190398523,NAV2,ACTIVE,True,True,True,False
