time_iso,unix_s,right_erpm,gnss_gspeed_mps,gnss_vel_norm_mps,ratio_erpm_per_mps,sat,dop,hacc_m,sacc_mps,gnss_measurement_age_s,erpm_pair_age_s,esc_right_age_ms,gnss_vel_sigma_mps,steering_deg,esc_fault,valid,reject_reason
2026-09-17T23:57:26.940,1789664246.940301,0.000,0.044900,0.044944,nan,16,0.740,0.625,0.297,0.040,0.006,0.0,0.2970,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:27.050,1789664247.050439,0.000,0.020500,0.020518,nan,16,0.740,0.627,0.314,0.050,0.016,0.0,0.3140,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:27.140,1789664247.140402,0.000,0.033400,0.033377,nan,16,0.740,0.628,0.261,0.040,0.006,0.0,0.2610,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:27.241,1789664247.241438,0.000,0.024700,0.024739,nan,16,0.740,0.628,0.310,0.041,0.007,0.0,0.3100,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:27.338,1789664247.338299,0.000,0.281300,0.281306,nan,16,0.740,0.629,0.329,0.038,0.003,0.0,0.3290,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:27.440,1789664247.440502,0.000,0.040500,0.040497,nan,16,0.740,0.629,0.300,0.040,0.006,0.0,0.3000,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:27.540,1789664247.540404,0.000,0.066700,0.066708,nan,16,0.740,0.630,0.319,0.040,0.006,0.0,0.3190,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:27.639,1789664247.639411,0.000,0.173700,0.173658,nan,16,0.740,0.630,0.341,0.039,0.006,0.0,0.3410,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:27.739,1789664247.739350,0.000,0.046300,0.046271,nan,16,0.740,0.631,0.345,0.039,0.005,0.0,0.3450,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:27.838,1789664247.838478,0.000,0.129000,0.129000,nan,16,0.740,0.631,0.301,0.038,0.005,0.0,0.3010,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:27.939,1789664247.939617,0.000,0.031000,0.031016,nan,16,0.740,0.631,0.270,0.039,0.006,0.0,0.2700,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:28.049,1789664248.049256,0.000,0.041900,0.041869,nan,16,0.740,0.632,0.330,0.049,0.015,0.0,0.3300,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:28.145,1789664248.145393,0.000,0.045200,0.045222,nan,16,0.740,0.632,0.309,0.045,0.012,0.0,0.3090,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:28.242,1789664248.242347,0.000,0.026000,0.025962,nan,16,0.740,0.633,0.283,0.042,0.008,0.0,0.2830,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:28.338,1789664248.338417,0.000,0.026900,0.026907,nan,16,0.740,0.633,0.294,0.038,0.004,0.0,0.2940,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:28.442,1789664248.442428,0.000,0.018700,0.018682,nan,16,0.740,0.633,0.259,0.042,0.008,0.0,0.2590,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:28.540,1789664248.540464,0.000,0.035700,0.035693,nan,16,0.740,0.633,0.264,0.040,0.007,0.0,0.2640,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:28.641,1789664248.641582,0.000,0.014800,0.014765,nan,16,0.740,0.633,0.279,0.041,0.008,0.0,0.2790,0.000,0,0,sacc_high;speed_low
2026-09-17T23:57:28.740,1789664248.740362,0.000,0.026300,0.026306,nan,16,0.740,0.633,0.216,0.040,0.006,0.0,0.2160,0.000,0,0,speed_low
2026-09-17T23:57:28.839,1789664248.839404,0.000,0.076100,0.076059,nan,16,0.740,0.633,0.230,0.039,0.005,0.0,0.2300,0.000,0,0,speed_low
2026-09-17T23:57:28.939,1789664248.939282,0.000,0.029200,0.029206,nan,16,0.740,0.633,0.228,0.039,0.005,0.0,0.2280,0.000,0,0,speed_low
